34000	10704752	857	496	649	67	599	61	919	41	825	846	734	486	513	405	996	749	396	218	993	809	918	354	1017	481	293	254	977	1008	109	321	281	244	104	885	852	947.0096187522	0.7392196709
34000	10704752	734	41	245	738	98	108	144	753	868	241	57	625	307	1009	311	330	163	487	1056	922	465	859	94	552	293	802	232	540	49	755	934	88	61	335	122	933.2402138303	0.9954535516
34000	10704752	846	610	876	881	379	298	576	590	72	709	20	953	520	259	701	772	599	582	854	385	12	158	696	565	595	484	935	699	224	471	966	283	536	38	432	933.6502385321	0.9954396207
34000	10704752	823	1035	127	972	155	59	906	981	283	780	821	647	434	337	905	332	1085	1083	943	291	671	320	45	34	134	185	405	367	725	697	546	18	297	765	476	937.8441904788	0.9954040471
34000	10704752	528	1001	940	936	218	698	336	505	899	629	623	1030	974	466	467	46	353	516	529	1009	339	351	941	562	1020	77	219	68	317	269	742	641	506	254	309	945.1690389033	0.7387543305
34000	10704752	565	544	954	902	255	19	983	159	961	24	328	574	383	232	389	348	657	990	511	484	435	612	575	195	158	551	45	177	390	645	482	447	142	852	634	939.0491222876	0.9954642567
34000	13274672	174	1082	42	652	591	62	691	462	919	988	461	716	1015	373	277	485	862	760	608	313	160	634	619	159	165	21	607	755	425	1014	199	211	523	286	1069	945.7697409118	0.9956779840
34000	13274672	146	149	492	22	384	993	514	82	622	694	100	605	862	243	455	274	320	880	520	296	313	822	503	337	355	125	133	76	763	711	870	432	583	438	210	933.8226239336	0.9955615462
34000	13274672	985	926	853	1009	275	149	246	110	23	746	711	1057	875	150	223	77	1089	618	392	422	64	82	508	478	847	359	516	146	404	199	468	395	1069	371	414	935.1963415834	0.9955985034
34000	13274672	609	213	644	379	611	395	805	461	770	179	121	648	622	995	282	22	309	867	1068	536	413	230	36	84	890	276	378	398	717	593	34	695	268	494	701	932.8896901196	0.9956170099
34000	13274672	857	494	646	67	595	60	918	41	823	843	733	482	510	401	996	747	392	217	993	806	919	350	1018	477	291	253	978	1009	110	319	281	244	106	885	850	937.5030144681	0.9667786341
34000	13274672	734	41	246	736	98	105	142	749	866	239	56	623	306	1011	310	330	163	485	1056	922	464	856	93	550	294	800	231	537	48	753	936	88	60	338	120	939.9658472693	0.9956383576
34000	13274672	846	610	875	880	377	298	576	591	75	710	22	953	521	262	703	774	601	584	857	384	14	160	700	566	596	484	935	702	223	470	965	282	535	42	430	943.6478684465	0.7443207140
34000	13274672	823	1035	127	972	154	59	907	983	281	781	822	648	432	336	909	332	1085	1083	944	292	674	318	45	34	136	187	403	363	726	698	547	18	299	763	475	931.7602174631	0.9955908140
34000	13274672	528	1001	940	936	218	698	335	505	898	628	621	1029	973	467	470	45	352	519	531	1007	339	353	941	566	1018	75	221	66	318	269	744	646	510	253	310	947.1774858916	0.9955624982
34000	13274672	565	544	954	902	256	19	983	161	961	24	332	573	384	236	390	352	658	990	512	484	435	614	574	199	160	551	47	179	388	645	481	445	141	854	638	929.5092226331	0.9955894656
